YearCode,CatchLocation,StationCode,SampleDate,SampleTime,MethodCode,OrganismCode,MarkCode,TagCode,RaceByTag,ForkLength,HeadNumber,CWTCount,IDnumbers
13,Chipps Island,SB018S,5/20/13,10:44,MWTR,CHN,AdClipped,060485,Fall,90,39366,1,13-39366
13,Chipps Island,SB018S,5/20/13,10:44,MWTR,CHN,AdClipped,060486,Fall,71,39380,1,13-39380
13,Chipps Island,SB018M,5/20/13,12:02,MWTR,CHN,AdClipped,060486,Fall,80,39416,1,13-39416
13,Chipps Island,SB018S,5/20/13,9:23,MWTR,CHN,AdClipped,060486,Fall,91,39371,1,13-39371
13,Chipps Island,SB018M,5/20/13,12:02,MWTR,CHN,AdClipped,060486,Fall,88,39360,1,13-39360
13,Chipps Island,SB018S,5/20/13,9:49,MWTR,CHN,AdClipped,060486,Fall,84,39344,1,13-39344
13,Chipps Island,SB018S,5/20/13,10:44,MWTR,CHN,AdClipped,060486,Fall,89,39345,1,13-39345
13,Chipps Island,SB018M,5/20/13,12:02,MWTR,CHN,AdClipped,060485,Fall,85,39346,1,13-39346
13,Chipps Island,SB018S,5/20/13,9:49,MWTR,CHN,AdClipped,060486,Fall,84,39358,1,13-39358
13,Chipps Island,SB018M,5/20/13,11:10,MWTR,CHN,AdClipped,060485,Fall,89,39415,1,13-39415
13,Chipps Island,SB018M,5/20/13,11:10,MWTR,CHN,AdClipped,060486,Fall,81,39373,1,13-39373
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060486,Fall,86,39036,1,13-39036
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,060434,,99,39037,1,13-39037
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,060485,Fall,94,39079,1,13-39079
13,Chipps Island,SB018S,5/17/13,8:53,MWTR,CHN,AdClipped,060434,,98,39011,1,13-39011
13,Chipps Island,SB018N,5/17/13,9:19,MWTR,CHN,AdClipped,060434,,118,38969,1,13-38969
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060476,,80,35847,1,13-35847
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,88,35833,1,13-35833
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060485,Fall,90,35831,1,13-35831
13,Chipps Island,SB018M,5/17/13,12:07,MWTR,CHN,AdClipped,060435,,102,35746,1,13-35746
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060484,Fall,84,39035,1,13-39035
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060485,Fall,91,39078,1,13-39078
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,060484,Fall,94,39091,1,13-39091
13,Chipps Island,SB018N,5/17/13,9:43,MWTR,CHN,AdClipped,060485,Fall,102,39076,1,13-39076
13,Chipps Island,SB018N,5/17/13,10:08,MWTR,CHN,AdClipped,060475,,77,39062,1,13-39062
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,92,35813,1,13-35813
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,102,35830,1,13-35830
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060485,Fall,90,35814,1,13-35814
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060486,Fall,90,35829,1,13-35829
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060434,,91,35760,1,13-35760
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060485,Fall,98,35766,1,13-35766
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060485,Fall,101,35762,1,13-35762
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060475,,84,39050,1,13-39050
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060485,Fall,90,39092,1,13-39092
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,055607,Fall,84,39065,1,13-39065
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,060484,Fall,99,39049,1,13-39049
13,Chipps Island,SB018N,5/17/13,10:08,MWTR,CHN,AdClipped,060485,Fall,91,39048,1,13-39048
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060435,,94,35832,1,13-35832
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,85,35845,1,13-35845
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,90,35819,1,13-35819
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,95,35846,1,13-35846
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060485,Fall,90,35842,1,13-35842
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060485,Fall,91,35843,1,13-35843
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060434,,92,38970,1,13-38970
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060435,,98,35758,1,13-35758
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060485,Fall,90,35747,1,13-35747
13,Chipps Island,SB018M,5/17/13,12:07,MWTR,CHN,AdClipped,060486,Fall,94,38977,1,13-38977
13,Chipps Island,SB018N,5/17/13,9:43,MWTR,CHN,AdClipped,060434,,95,36996,1,13-36996
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060484,Fall,90,35748,1,13-35748
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,86,35816,1,13-35816
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060476,,78,35828,1,13-35828
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060475,,72,35743,1,13-35743
13,Chipps Island,SB018M,5/17/13,12:07,MWTR,CHN,AdClipped,060485,Fall,83,38991,1,13-38991
13,Chipps Island,SB018M,5/17/13,12:07,MWTR,CHN,AdClipped,060485,Fall,104,38963,1,13-38963
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,060476,,79,39063,1,13-39063
13,Chipps Island,SB018S,5/17/13,8:53,MWTR,CHN,AdClipped,060434,,102,38997,1,13-38997
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060476,,86,35767,1,13-35767
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060485,Fall,91,35744,1,13-35744
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060434,,101,35749,1,13-35749
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,NT,,100,39077,1,13-39077
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060434,,95,35817,1,13-35817
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060484,Fall,83,35889,1,13-35889
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,94,35844,1,13-35844
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060484,Fall,93,35815,1,13-35815
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060485,Fall,89,35753,1,13-35753
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060435,,90,35752,1,13-35752
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060485,Fall,90,35745,1,13-35745
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060485,Fall,97,35759,1,13-35759
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060486,Fall,97,35769,1,13-35769
13,Chipps Island,SB018S,5/17/13,8:28,MWTR,CHN,AdClipped,060475,,75,39051,1,13-39051
13,Chipps Island,SB018N,5/17/13,9:19,MWTR,CHN,AdClipped,060485,Fall,99,39090,1,13-39090
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060475,,83,35763,1,13-35763
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060484,Fall,84,35875,1,13-35875
13,Chipps Island,SB018M,5/17/13,10:35,MWTR,CHN,AdClipped,060485,Fall,80,35827,1,13-35827
13,Chipps Island,SB018M,5/17/13,11:01,MWTR,CHN,AdClipped,060434,,100,35841,1,13-35841
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060485,Fall,93,35761,1,13-35761
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060485,Fall,91,39093,1,13-39093
13,Chipps Island,SB018S,5/17/13,8:02,MWTR,CHN,AdClipped,060485,Fall,93,39064,1,13-39064
13,Chipps Island,SB018N,5/17/13,9:19,MWTR,CHN,AdClipped,060434,,113,39025,1,13-39025
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060434,,96,35755,1,13-35755
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060475,,83,35757,1,13-35757
13,Chipps Island,SB018M,5/17/13,11:41,MWTR,CHN,AdClipped,060484,Fall,100,39031,1,13-39031
13,Chipps Island,SB018M,5/15/13,9:34,MWTR,CHN,AdClipped,060484,Fall,90,39024,1,13-39024
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060475,,81,39009,1,13-39009
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,90,39023,1,13-39023
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,96,38981,1,13-38981
13,Chipps Island,SB018N,5/15/13,10:47,MWTR,CHN,AdClipped,060475,,76,38984,1,13-38984
13,Chipps Island,SB018N,5/15/13,11:36,MWTR,CHN,AdClipped,055605,Fall,86,39012,1,13-39012
13,Chipps Island,SB018S,5/15/13,12:24,MWTR,CHN,AdClipped,060484,Fall,100,38992,1,13-38992
13,Chipps Island,SB018M,5/15/13,9:34,MWTR,CHN,AdClipped,060474,,86,38982,1,13-38982
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,85,39010,1,13-39010
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,95,38994,1,13-38994
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,99,38965,1,13-38965
13,Chipps Island,SB018S,5/15/13,12:24,MWTR,CHN,AdClipped,060484,Fall,84,39019,1,13-39019
13,Chipps Island,SB018M,5/15/13,9:10,MWTR,CHN,AdClipped,055610,Fall,89,35886,1,13-35886
13,Chipps Island,SB018N,5/15/13,11:36,MWTR,CHN,AdClipped,060484,Fall,92,38993,1,13-38993
13,Chipps Island,SB018S,5/15/13,12:47,MWTR,CHN,AdClipped,060476,,82,38975,1,13-38975
13,Chipps Island,SB018M,5/15/13,9:10,MWTR,CHN,AdClipped,060484,Fall,88,35858,1,13-35858
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,94,38967,1,13-38967
13,Chipps Island,SB018N,5/15/13,11:36,MWTR,CHN,AdClipped,055594,Fall,86,38979,1,13-38979
13,Chipps Island,SB018M,5/15/13,9:34,MWTR,CHN,AdClipped,060484,Fall,95,35873,1,13-35873
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060476,,84,39008,1,13-39008
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,98,39021,1,13-39021
13,Chipps Island,SB018M,5/15/13,9:10,MWTR,CHN,AdClipped,060474,,79,35859,1,13-35859
13,Chipps Island,SB018M,5/15/13,9:34,MWTR,CHN,AdClipped,060474,,88,38968,1,13-38968
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060475,,75,38966,1,13-38966
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,80,38995,1,13-38995
13,Chipps Island,SB018S,5/15/13,12:24,MWTR,CHN,AdClipped,060475,,73,39006,1,13-39006
13,Chipps Island,SB018M,5/15/13,9:10,MWTR,CHN,AdClipped,060475,,73,35872,1,13-35872
13,Chipps Island,SB018M,5/15/13,9:34,MWTR,CHN,AdClipped,060484,Fall,87,38996,1,13-38996
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060476,,84,38980,1,13-38980
13,Chipps Island,SB018M,5/15/13,9:58,MWTR,CHN,AdClipped,060484,Fall,96,39022,1,13-39022
13,Chipps Island,SB018N,5/15/13,10:47,MWTR,CHN,AdClipped,060475,,75,38998,1,13-38998
13,Chipps Island,SB018N,5/15/13,11:36,MWTR,CHN,AdClipped,060476,,79,39007,1,13-39007
13,Chipps Island,SB018S,5/15/13,12:01,MWTR,CHN,AdClipped,060476,,78,39020,1,13-39020
13,Chipps Island,SB018S,5/15/13,12:24,MWTR,CHN,AdClipped,060475,,78,38989,1,13-38989
13,Sherwood Harbor,SR055M,5/14/13,10:43,MWTR,CHN,AdClipped,060475,,67,34278,1,13-34278
13,Chipps Island,SB018S,5/13/13,8:06,MWTR,CHN,AdClipped,055610,Fall,78,38380,1,13-38380
13,Chipps Island,SB018S,5/13/13,8:06,MWTR,CHN,AdClipped,060474,,86,38379,1,13-38379
13,Chipps Island,SB018S,5/13/13,8:06,MWTR,CHN,AdClipped,060476,,88,38394,1,13-38394
13,Chipps Island,SB018S,5/13/13,8:30,MWTR,CHN,AdClipped,060476,,78,38453,1,13-38453
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,060474,,81,38495,1,13-38495
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,060474,,78,39038,1,13-39038
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,060476,,80,39080,1,13-39080
13,Chipps Island,SB018S,5/13/13,8:30,MWTR,CHN,AdClipped,060474,,83,38479,1,13-38479
13,Chipps Island,SB018S,5/13/13,8:30,MWTR,CHN,AdClipped,060475,,84,38467,1,13-38467
13,Chipps Island,SB018N,5/13/13,11:08,MWTR,CHN,AdClipped,060476,,84,39096,1,13-39096
13,Chipps Island,SB018N,5/13/13,11:36,MWTR,CHN,AdClipped,060475,,74,39068,1,13-39068
13,Chipps Island,SB018S,5/13/13,8:06,MWTR,CHN,AdClipped,060475,,85,38408,1,13-38408
13,Chipps Island,SB018S,5/13/13,8:30,MWTR,CHN,AdClipped,LT,,80,38439,1,13-38439
13,Chipps Island,SB018S,5/13/13,8:57,MWTR,CHN,AdClipped,060475,,81,39043,1,13-39043
13,Chipps Island,SB018N,5/13/13,12:01,MWTR,CHN,AdClipped,060475,,81,39097,1,13-39097
13,Chipps Island,SB018N,5/13/13,12:01,MWTR,CHN,AdClipped,060475,,82,39054,1,13-39054
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,055607,Fall,72,38440,1,13-38440
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,060476,,83,38468,1,13-38468
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,NT,,88,39052,1,13-39052
13,Chipps Island,SB018N,5/13/13,11:36,MWTR,CHN,AdClipped,060476,,77,39082,1,13-39082
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,060474,,77,38482,1,13-38482
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,060475,,76,38496,1,13-38496
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,055610,Fall,83,39053,1,13-39053
13,Chipps Island,SB018N,5/13/13,12:01,MWTR,CHN,AdClipped,060476,,85,39040,1,13-39040
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,060474,,81,38481,1,13-38481
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,060474,,82,39066,1,13-39066
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,060476,,80,39067,1,13-39067
13,Chipps Island,SB018S,5/13/13,8:06,MWTR,CHN,AdClipped,060474,,80,38422,1,13-38422
13,Chipps Island,SB018S,5/13/13,8:30,MWTR,CHN,AdClipped,060474,,78,38493,1,13-38493
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,060474,,77,38454,1,13-38454
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,060482,,78,39081,1,13-39081
13,Chipps Island,SB018N,5/13/13,12:01,MWTR,CHN,AdClipped,060475,,81,39070,1,13-39070
13,Chipps Island,SB018S,5/13/13,8:30,MWTR,CHN,AdClipped,060474,,84,38465,1,13-38465
13,Chipps Island,SB018S,5/13/13,8:30,MWTR,CHN,AdClipped,060474,,89,38393,1,13-38393
13,Chipps Island,SB018M,5/13/13,9:25,MWTR,CHN,AdClipped,060474,,88,38411,1,13-38411
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,060474,,82,39039,1,13-39039
13,Chipps Island,SB018M,5/13/13,9:50,MWTR,CHN,AdClipped,060475,,76,39095,1,13-39095
13,Chipps Island,SB018N,5/13/13,11:08,MWTR,CHN,AdClipped,060474,,80,39094,1,13-39094
13,Chipps Island,SB018N,5/10/13,8:05,MWTR,CHN,AdClipped,060434,,97,35904,1,13-35904
13,Chipps Island,SB018M,5/10/13,9:52,MWTR,CHN,AdClipped,060434,,110,39041,1,13-39041
13,Chipps Island,SB018S,5/10/13,11:35,MWTR,CHN,AdClipped,055604,Fall,81,39058,1,13-39058
13,Chipps Island,SB018S,5/10/13,12:01,MWTR,CHN,AdClipped,060474,,89,38423,1,13-38423
13,Chipps Island,SB018N,5/10/13,8:05,MWTR,CHN,AdClipped,055605,Fall,85,35919,1,13-35919
13,Chipps Island,SB018N,5/10/13,8:05,MWTR,CHN,AdClipped,060474,,84,35933,1,13-35933
13,Chipps Island,SB018S,5/10/13,11:35,MWTR,CHN,AdClipped,060434,,108,39100,1,13-39100
13,Chipps Island,SB018M,5/10/13,10:42,MWTR,CHN,AdClipped,060474,,91,39069,1,13-39069
13,Chipps Island,SB018N,5/10/13,8:58,MWTR,CHN,AdClipped,060474,,89,35918,1,13-35918
13,Chipps Island,SB018M,5/10/13,10:42,MWTR,CHN,AdClipped,060474,,94,39055,1,13-39055
13,Chipps Island,SB018S,5/10/13,11:35,MWTR,CHN,AdClipped,060474,,85,39086,1,13-39086
13,Chipps Island,SB018S,5/10/13,12:01,MWTR,CHN,AdClipped,060474,,80,38409,1,13-38409
13,Chipps Island,SB018M,5/10/13,10:42,MWTR,CHN,AdClipped,060474,,86,39083,1,13-39083
13,Chipps Island,SB018S,5/10/13,11:35,MWTR,CHN,AdClipped,055607,Fall,84,39072,1,13-39072
13,Chipps Island,SB018M,5/10/13,9:52,MWTR,CHN,AdClipped,060462,Spring,97,39098,1,13-39098
13,Sherwood Harbor,SR055M,5/9/13,9:07,MWTR,CHN,AdClipped,060475,,70,34287,1,13-34287
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060476,,70,34282,1,13-34282
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060476,,77,34274,1,13-34274
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060476,,77,34275,1,13-34275
13,Sherwood Harbor,SR055M,5/9/13,7:46,MWTR,CHN,AdClipped,060476,,80,34265,1,13-34265
13,Sherwood Harbor,SR055M,5/9/13,8:40,MWTR,CHN,AdClipped,060463,Spring,90,34295,1,13-34295
13,Sherwood Harbor,SR055M,5/9/13,8:40,MWTR,CHN,AdClipped,LT,,72,34273,1,13-34273
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060476,,87,34289,1,13-34289
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060474,,76,34304,1,13-34304
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060475,,68,34277,1,13-34277
13,Sherwood Harbor,SR055M,5/9/13,11:05,MWTR,CHN,AdClipped,060476,,72,30517,1,13-30517
13,Sherwood Harbor,SR055M,5/9/13,11:05,MWTR,CHN,AdClipped,060476,,73,30495,1,13-30495
13,Sherwood Harbor,SR055M,5/9/13,11:05,MWTR,CHN,AdClipped,060476,,73,32322,1,13-32322
13,Sherwood Harbor,SR055M,5/9/13,11:05,MWTR,CHN,AdClipped,060476,,75,32308,1,13-32308
13,Sherwood Harbor,SR055M,5/9/13,8:40,MWTR,CHN,AdClipped,060475,,72,34294,1,13-34294
13,Sherwood Harbor,SR055M,5/9/13,9:07,MWTR,CHN,AdClipped,060475,,75,34281,1,13-34281
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060475,,68,34310,1,13-34310
13,Sherwood Harbor,SR055M,5/9/13,7:46,MWTR,CHN,AdClipped,060476,,68,34280,1,13-34280
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,055607,Fall,78,34276,1,13-34276
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060476,,73,34284,1,13-34284
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060476,,88,34309,1,13-34309
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060474,,76,34303,1,13-34303
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060476,,65,34290,1,13-34290
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060476,,74,34312,1,13-34312
13,Sherwood Harbor,SR055M,5/9/13,8:40,MWTR,CHN,AdClipped,060475,,70,34308,1,13-34308
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060474,,73,34283,1,13-34283
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060476,,76,34302,1,13-34302
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060474,,82,34297,1,13-34297
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060475,,70,34311,1,13-34311
13,Sherwood Harbor,SR055M,5/9/13,11:05,MWTR,CHN,AdClipped,060476,,66,32365,1,13-32365
13,Sherwood Harbor,SR055M,5/9/13,7:46,MWTR,CHN,AdClipped,055606,Fall,79,34272,1,13-34272
13,Sherwood Harbor,SR055M,5/9/13,9:07,MWTR,CHN,AdClipped,060476,,74,34301,1,13-34301
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060475,,75,34296,1,13-34296
13,Sherwood Harbor,SR055M,5/9/13,9:48,MWTR,CHN,AdClipped,060476,,74,34288,1,13-34288
13,Sherwood Harbor,SR055M,5/9/13,10:14,MWTR,CHN,AdClipped,060476,,79,34298,1,13-34298
13,Sherwood Harbor,SR055M,5/9/13,11:30,MWTR,CHN,AdClipped,060476,,73,32336,1,13-32336
13,Brannan Island,TM001N,5/8/13,10:17,SEIN,CHN,AdClipped,055596,Fall,91,38652,1,13-38652
13,Chipps Island,SB018S,5/8/13,8:34,MWTR,CHN,AdClipped,055606,Fall,76,35870,1,13-35870
13,Chipps Island,SB018S,5/8/13,7:45,MWTR,CHN,AdClipped,055610,Fall,88,35855,1,13-35855
13,Chipps Island,SB018N,5/8/13,11:11,MWTR,CHN,AdClipped,055598,Fall,90,35920,1,13-35920
13,Chipps Island,SB018N,5/8/13,10:45,MWTR,CHN,AdClipped,055606,Fall,77,35935,1,13-35935
13,Chipps Island,SB018M,5/8/13,10:13,MWTR,CHN,AdClipped,055604,Fall,82,35885,1,13-35885
13,Chipps Island,SB018M,5/8/13,9:24,MWTR,CHN,AdClipped,055606,Fall,79,35857,1,13-35857
13,Chipps Island,SB018M,5/8/13,9:48,MWTR,CHN,AdClipped,060483,Fall,90,35871,1,13-35871
13,Chipps Island,SB018N,5/8/13,10:45,MWTR,CHN,AdClipped,055608,Fall,83,35906,1,13-35906
13,Chipps Island,SB018S,5/8/13,7:45,MWTR,CHN,AdClipped,055606,Fall,76,35883,1,13-35883
13,Chipps Island,SB018M,5/8/13,8:57,MWTR,CHN,AdClipped,055595,Fall,80,35884,1,13-35884
13,Chipps Island,SB018N,5/8/13,11:38,MWTR,CHN,AdClipped,060481,Fall,82,35934,1,13-35934
13,Chipps Island,SB018N,5/8/13,11:38,MWTR,CHN,AdClipped,NT,,88,35905,1,13-35905
13,Chipps Island,SB018S,5/8/13,7:45,MWTR,CHN,AdClipped,055604,Fall,80,35869,1,13-35869
13,Chipps Island,SB018S,5/8/13,8:34,MWTR,CHN,AdClipped,NT,,76,35856,1,13-35856
13,South Meridian,SR130E,5/8/13,9:15,SEIN,CHN,AdClipped,055608,Fall,82,38586,1,13-38586
13,Sherwood Harbor,SR055M,5/7/13,8:17,MWTR,CHN,AdClipped,060475,,70,32254,1,13-32254
13,Sherwood Harbor,SR055M,5/7/13,9:36,MWTR,CHN,AdClipped,060474,,77,32423,1,13-32423
13,Sherwood Harbor,SR055M,5/7/13,9:36,MWTR,CHN,AdClipped,060475,,75,32241,1,13-32241
13,Sherwood Harbor,SR055M,5/7/13,9:36,MWTR,CHN,AdClipped,060475,,75,32267,1,13-32267
13,Sherwood Harbor,SR055M,5/7/13,10:03,MWTR,CHN,AdClipped,060474,,68,32380,1,13-32380
13,Sherwood Harbor,SR055M,5/7/13,10:27,MWTR,CHN,AdClipped,060474,,77,30430,1,13-30430
13,Sherwood Harbor,SR055M,5/7/13,10:53,MWTR,CHN,AdClipped,060474,,89,32384,1,13-32384
13,Sherwood Harbor,SR055M,5/7/13,10:53,MWTR,CHN,AdClipped,060474,,89,32406,1,13-32406
13,Sherwood Harbor,SR055M,5/7/13,10:53,MWTR,CHN,AdClipped,060475,,77,32426,1,13-32426
13,Sherwood Harbor,SR055M,5/7/13,8:44,MWTR,CHN,AdClipped,060474,,80,32383,1,13-32383
13,Sherwood Harbor,SR055M,5/7/13,9:11,MWTR,CHN,AdClipped,060474,,75,32255,1,13-32255
13,Sherwood Harbor,SR055M,5/7/13,9:36,MWTR,CHN,AdClipped,060474,,73,32282,1,13-32282
13,Sherwood Harbor,SR055M,5/7/13,10:03,MWTR,CHN,AdClipped,060475,,65,32408,1,13-32408
13,Sherwood Harbor,SR055M,5/7/13,10:27,MWTR,CHN,AdClipped,060474,,67,32427,1,13-32427
13,Sherwood Harbor,SR055M,5/7/13,10:27,MWTR,CHN,AdClipped,060474,,81,32309,1,13-32309
13,Sherwood Harbor,SR055M,5/7/13,10:53,MWTR,CHN,AdClipped,055604,Fall,84,32323,1,13-32323
13,Sherwood Harbor,SR055M,5/7/13,10:53,MWTR,CHN,AdClipped,060474,,82,30401,1,13-30401
13,Sherwood Harbor,SR055M,5/7/13,8:17,MWTR,CHN,AdClipped,060474,,69,32268,1,13-32268
13,Sherwood Harbor,SR055M,5/7/13,9:36,MWTR,CHN,AdClipped,060474,,71,32397,1,13-32397
13,Sherwood Harbor,SR055M,5/7/13,9:36,MWTR,CHN,AdClipped,060474,,77,32437,1,13-32437
13,Sherwood Harbor,SR055M,5/7/13,10:03,MWTR,CHN,AdClipped,060475,,77,32392,1,13-32392
13,Sherwood Harbor,SR055M,5/7/13,10:03,MWTR,CHN,AdClipped,060475,,80,32421,1,13-32421
